DTPinMap,version=2.1:platform=Jaguar:toprow=-1:leftcol=-1:rightcol=-1	Pin Map

	Group Name	Pin Name	Type	Comment
	SOC_DOM1_SOUT	uart1_sout		# pin function:  soc_dom1_sout373
	SOC_DOM1_SOUT	uart2_sout		# pin function:  soc_dom1_sout374
	SOC_DOM1_SOUT	uart1_sin		# pin function:  soc_dom1_sout375
	SOC_DOM1_SOUT	uart2_sin		# pin function:  soc_dom1_sout376
	SOC_DOM1_SOUT	uart1_rts_b		# pin function:  soc_dom1_sout377
	SOC_DOM1_SOUT	uart2_rts_b		# pin function:  soc_dom1_sout378
	SOC_DOM1_SOUT	uart1_cts_b		# pin function:  soc_dom1_sout379
	SOC_DOM1_SOUT	uart2_cts_b		# pin function:  soc_dom1_sout380
	SOC_DOM1_SOUT	spi_sout		# pin function:  soc_dom1_sout381
	SOC_DOM1_SOUT	spi_sin		# pin function:  soc_dom1_sout382
	SOC_DOM1_SOUT	spi_sck		# pin function:  soc_dom1_sout383
	SOC_DOM1_SOUT	spi_pcs0		# pin function:  soc_dom1_sout384
	SOC_DOM1_SOUT	spi_pcs1		# pin function:  soc_dom1_sout385
	SOC_DOM1_SOUT	spi_pcs2		# pin function:  soc_dom1_sout386
	SOC_DOM1_SOUT	spi_pcs3		# pin function:  soc_dom1_sout387
	SOC_DOM1_SOUT	sdhc_cmd		# pin function:  soc_dom1_sout388
	SOC_DOM1_SOUT	sdhc_dat3		# pin function:  soc_dom1_sout389
	SOC_DOM1_SOUT	sdhc_dat2		# pin function:  soc_dom1_sout390
	SOC_DOM1_SOUT	sdhc_dat1		# pin function:  soc_dom1_sout391
	SOC_DOM1_SOUT	sdhc_dat0		# pin function:  soc_dom1_sout392
	SOC_DOM1_SOUT	sdhc_clk		# pin function:  soc_dom1_sout393
	SOC_DOM1_SOUT	irq06		# pin function:  soc_dom1_sout394
	SOC_DOM1_SOUT	irq07		# pin function:  soc_dom1_sout395
	SOC_DOM1_SOUT	irq08		# pin function:  soc_dom1_sout396
	SOC_DOM1_SOUT	irq09		# pin function:  soc_dom1_sout397
	SOC_DOM1_SOUT	irq10		# pin function:  soc_dom1_sout398
	SOC_DOM1_SOUT	irq11		# pin function:  soc_dom1_sout399
	SOC_DOM1_SOUT	reset_req_b		# pin function:  soc_dom1_sout400
	SOC_DOM1_SOUT	asleep		# pin function:  soc_dom1_sout401
	SOC_DOM1_SOUT	usb1_pwrfault		# pin function:  soc_dom1_sout402
	SOC_DOM1_SOUT	usb2_drvvbus		# pin function:  soc_dom1_sout403
	SOC_DOM1_SOUT	usb2_pwrfault		# pin function:  soc_dom1_sout404
	SOC_DOM1_SOUT	d3_mdm0		# pin function:  soc_dom1_sout405
	SOC_DOM1_SOUT	d3_mdq00		# pin function:  soc_dom1_sout406
	SOC_DOM1_SOUT	d3_mdq01		# pin function:  soc_dom1_sout407
	SOC_DOM1_SOUT	d3_mdq02		# pin function:  soc_dom1_sout408
	SOC_DOM1_SOUT	d3_mdq03		# pin function:  soc_dom1_sout409
	SOC_DOM1_SOUT	d3_mdq04		# pin function:  soc_dom1_sout410
	SOC_DOM1_SOUT	d3_mdq05		# pin function:  soc_dom1_sout411
	SOC_DOM1_SOUT	d3_mdq06		# pin function:  soc_dom1_sout412
	SOC_DOM1_SOUT	d3_mdq07		# pin function:  soc_dom1_sout413
	SOC_DOM1_SOUT	d3_mdm1		# pin function:  soc_dom1_sout414
	SOC_DOM1_SOUT	d3_mdq08		# pin function:  soc_dom1_sout415
	SOC_DOM1_SOUT	d3_mdq09		# pin function:  soc_dom1_sout416
	SOC_DOM1_SOUT	d3_mdq10		# pin function:  soc_dom1_sout417
	SOC_DOM1_SOUT	d3_mdq11		# pin function:  soc_dom1_sout418
	SOC_DOM1_SOUT	d3_mdq12		# pin function:  soc_dom1_sout419
	SOC_DOM1_SOUT	d3_mdq13		# pin function:  soc_dom1_sout420
	SOC_DOM1_SOUT	d3_mdq14		# pin function:  soc_dom1_sout421
	SOC_DOM1_SOUT	d3_mdq15		# pin function:  soc_dom1_sout422
	SOC_DOM1_SOUT	d3_mdm2		# pin function:  soc_dom1_sout423
	SOC_DOM1_SOUT	d3_mdq16		# pin function:  soc_dom1_sout424
	SOC_DOM1_SOUT	d3_mdq17		# pin function:  soc_dom1_sout425
	SOC_DOM1_SOUT	d3_mdq18		# pin function:  soc_dom1_sout426
	SOC_DOM1_SOUT	d3_mdq19		# pin function:  soc_dom1_sout427
	SOC_DOM1_SOUT	d3_mdq20		# pin function:  soc_dom1_sout428
	SOC_DOM1_SOUT	d3_mdq21		# pin function:  soc_dom1_sout429
	SOC_DOM1_SOUT	d3_mdq22		# pin function:  soc_dom1_sout430
	SOC_DOM1_SOUT	d3_mdq23		# pin function:  soc_dom1_sout431
	SOC_DOM1_SOUT	d3_mdm3		# pin function:  soc_dom1_sout432
	SOC_DOM1_SOUT	d3_mdq24		# pin function:  soc_dom1_sout433
	SOC_DOM1_SOUT	d3_mdq25		# pin function:  soc_dom1_sout434
	SOC_DOM1_SOUT	d3_mdq26		# pin function:  soc_dom1_sout435
	SOC_DOM1_SOUT	d3_mdq27		# pin function:  soc_dom1_sout436
	SOC_DOM1_SOUT	d3_mdq28		# pin function:  soc_dom1_sout437
	SOC_DOM1_SOUT	d3_mdq29		# pin function:  soc_dom1_sout438
	SOC_DOM1_SOUT	d3_mdq30		# pin function:  soc_dom1_sout439
	SOC_DOM1_SOUT	d3_mdq31		# pin function:  soc_dom1_sout440
	SOC_DOM1_SOUT	d3_mecc0		# pin function:  soc_dom1_sout441
	SOC_DOM1_SOUT	d3_mecc1		# pin function:  soc_dom1_sout442
	SOC_DOM1_SOUT	d3_mecc2		# pin function:  soc_dom1_sout443
	SOC_DOM1_SOUT	d3_mecc3		# pin function:  soc_dom1_sout444
	SOC_DOM1_SOUT	d3_mdm8		# pin function:  soc_dom1_sout445
	SOC_DOM1_SOUT	d3_malert_b		# pin function:  soc_dom1_sout446
	SOC_DOM1_SOUT	d3_mpar		# pin function:  soc_dom1_sout447
	SOC_DOM1_SOUT	d3_mcs0_b		# pin function:  soc_dom1_sout448
	SOC_DOM1_SOUT	d3_mcs1_b		# pin function:  soc_dom1_sout449
	SOC_DOM1_SOUT	d3_mcs2_b		# pin function:  soc_dom1_sout450
	SOC_DOM1_SOUT	d3_mcs3_b		# pin function:  soc_dom1_sout451
	SOC_DOM1_SOUT	d3_mba0		# pin function:  soc_dom1_sout452
	SOC_DOM1_SOUT	d3_mba1		# pin function:  soc_dom1_sout453
	SOC_DOM1_SOUT	d3_mbg0		# pin function:  soc_dom1_sout454
	SOC_DOM1_SOUT	d3_mras_b		# pin function:  soc_dom1_sout455
	SOC_DOM1_SOUT	d3_mcas_b		# pin function:  soc_dom1_sout456
	SOC_DOM1_SOUT	d3_mwe_b		# pin function:  soc_dom1_sout457
	SOC_DOM1_SOUT	d3_ma08		# pin function:  soc_dom1_sout458
	SOC_DOM1_SOUT	d3_ma09		# pin function:  soc_dom1_sout459
	SOC_DOM1_SOUT	d3_ma10		# pin function:  soc_dom1_sout460
	SOC_DOM1_SOUT	d3_ma11		# pin function:  soc_dom1_sout461
	SOC_DOM1_SOUT	d3_ma12		# pin function:  soc_dom1_sout462
	SOC_DOM1_SOUT	d3_ma13		# pin function:  soc_dom1_sout463
	SOC_DOM1_SOUT	d3_mbg1		# pin function:  soc_dom1_sout464
	SOC_DOM1_SOUT	d3_mact_b		# pin function:  soc_dom1_sout465
	SOC_DOM1_SOUT	d3_ma00		# pin function:  soc_dom1_sout466
	SOC_DOM1_SOUT	d3_ma01		# pin function:  soc_dom1_sout467
	SOC_DOM1_SOUT	d3_ma02		# pin function:  soc_dom1_sout468
	SOC_DOM1_SOUT	d3_ma03		# pin function:  soc_dom1_sout469
	SOC_DOM1_SOUT	d3_ma04		# pin function:  soc_dom1_sout470
	SOC_DOM1_SOUT	d3_ma05		# pin function:  soc_dom1_sout471
	SOC_DOM1_SOUT	d3_ma06		# pin function:  soc_dom1_sout472
	SOC_DOM2_SIN	tdi	I/O	# pin function:  soc_dom2_sin000
	SOC_DOM2_SIN	iic1_scl		# pin function:  soc_dom2_sin003
	SOC_DOM2_SIN	iic1_sda		# pin function:  soc_dom2_sin004
	SOC_DOM2_SIN	iic2_scl		# pin function:  soc_dom2_sin005
	SOC_DOM2_SIN	iic2_sda		# pin function:  soc_dom2_sin006
	SOC_DOM2_SIN	iic3_scl		# pin function:  soc_dom2_sin007
	SOC_DOM2_SIN	iic3_sda		# pin function:  soc_dom2_sin008
	SOC_DOM2_SIN	iic4_scl		# pin function:  soc_dom2_sin009
	SOC_DOM2_SIN	iic4_sda		# pin function:  soc_dom2_sin010
	SOC_DOM2_SIN	ckstp_out_b		# pin function:  soc_dom2_sin011
	SOC_DOM2_SIN	d1_mdq00		# pin function:  soc_dom2_sin012
	SOC_DOM2_SIN	d1_mdq01		# pin function:  soc_dom2_sin013
	SOC_DOM2_SIN	d1_mdq02		# pin function:  soc_dom2_sin014
	SOC_DOM2_SIN	d1_mdq03		# pin function:  soc_dom2_sin015
	SOC_DOM2_SIN	d1_mdq04		# pin function:  soc_dom2_sin016
	SOC_DOM2_SIN	d1_mdq05		# pin function:  soc_dom2_sin017
	SOC_DOM2_SIN	d1_mdq06		# pin function:  soc_dom2_sin018
	SOC_DOM2_SIN	d1_mdq07		# pin function:  soc_dom2_sin019
	SOC_DOM2_SIN	d1_mdq08		# pin function:  soc_dom2_sin020
	SOC_DOM2_SIN	d1_mdq09		# pin function:  soc_dom2_sin021
	SOC_DOM2_SIN	d1_mdq10		# pin function:  soc_dom2_sin022
	SOC_DOM2_SIN	d1_mdq11		# pin function:  soc_dom2_sin023
	SOC_DOM2_SIN	d1_mdq12		# pin function:  soc_dom2_sin024
	SOC_DOM2_SIN	d1_mdq13		# pin function:  soc_dom2_sin025
	SOC_DOM2_SIN	d1_mdq14		# pin function:  soc_dom2_sin026
	SOC_DOM2_SIN	d1_mdq15		# pin function:  soc_dom2_sin027
	SOC_DOM2_SIN	d1_mdq16		# pin function:  soc_dom2_sin028
	SOC_DOM2_SIN	d1_mdq17		# pin function:  soc_dom2_sin029
	SOC_DOM2_SIN	d1_mdq18		# pin function:  soc_dom2_sin030
	SOC_DOM2_SIN	d1_mdq19		# pin function:  soc_dom2_sin031
	SOC_DOM2_SIN	d1_mdq20		# pin function:  soc_dom2_sin032
	SOC_DOM2_SIN	d1_mdq21		# pin function:  soc_dom2_sin033
	SOC_DOM2_SIN	d1_mdq22		# pin function:  soc_dom2_sin034
	SOC_DOM2_SIN	d1_mdq23		# pin function:  soc_dom2_sin035
	SOC_DOM2_SIN	d1_mdq24		# pin function:  soc_dom2_sin036
	SOC_DOM2_SIN	d1_mdq25		# pin function:  soc_dom2_sin037
	SOC_DOM2_SIN	d1_mdq26		# pin function:  soc_dom2_sin038
	SOC_DOM2_SIN	d1_mdq27		# pin function:  soc_dom2_sin039
	SOC_DOM2_SIN	d1_mdq28		# pin function:  soc_dom2_sin040
	SOC_DOM2_SIN	d1_mdq29		# pin function:  soc_dom2_sin041
	SOC_DOM2_SIN	d1_mdq30		# pin function:  soc_dom2_sin042
	SOC_DOM2_SIN	d1_mdq31		# pin function:  soc_dom2_sin043
	SOC_DOM2_SIN	d1_mdq32		# pin function:  soc_dom2_sin044
	SOC_DOM2_SIN	d1_mdq33		# pin function:  soc_dom2_sin045
	SOC_DOM2_SIN	d1_mdq34		# pin function:  soc_dom2_sin046
	SOC_DOM2_SIN	d1_mdq35		# pin function:  soc_dom2_sin047
	SOC_DOM2_SIN	d1_mdq36		# pin function:  soc_dom2_sin048
	SOC_DOM2_SIN	d1_mdq37		# pin function:  soc_dom2_sin049
	SOC_DOM2_SIN	d1_mdq38		# pin function:  soc_dom2_sin050
	SOC_DOM2_SIN	d1_mdq39		# pin function:  soc_dom2_sin051
	SOC_DOM2_SIN	d1_mdq40		# pin function:  soc_dom2_sin052
	SOC_DOM2_SIN	d1_mdq41		# pin function:  soc_dom2_sin053
	SOC_DOM2_SIN	d1_mdq42		# pin function:  soc_dom2_sin054
	SOC_DOM2_SIN	d1_mdq43		# pin function:  soc_dom2_sin055
	SOC_DOM2_SIN	d1_mdq44		# pin function:  soc_dom2_sin056
	SOC_DOM2_SIN	d1_mdq45		# pin function:  soc_dom2_sin057
	SOC_DOM2_SIN	d1_mdq46		# pin function:  soc_dom2_sin058
	SOC_DOM2_SIN	d1_mdq47		# pin function:  soc_dom2_sin059
	SOC_DOM2_SIN	d1_mdq48		# pin function:  soc_dom2_sin060
	SOC_DOM2_SIN	d1_mdq49		# pin function:  soc_dom2_sin061
	SOC_DOM2_SIN	d1_mdq50		# pin function:  soc_dom2_sin062
	SOC_DOM2_SIN	d1_mdq51		# pin function:  soc_dom2_sin063
	SOC_DOM2_SIN	d1_mdq52		# pin function:  soc_dom2_sin064
	SOC_DOM2_SIN	d1_mdq53		# pin function:  soc_dom2_sin065
	SOC_DOM2_SIN	d1_mdq54		# pin function:  soc_dom2_sin066
	SOC_DOM2_SIN	d1_mdq55		# pin function:  soc_dom2_sin067
	SOC_DOM2_SIN	d1_mdq56		# pin function:  soc_dom2_sin068
	SOC_DOM2_SIN	d1_mdq57		# pin function:  soc_dom2_sin069
	SOC_DOM2_SIN	d1_mdq58		# pin function:  soc_dom2_sin070
	SOC_DOM2_SIN	d1_mdq59		# pin function:  soc_dom2_sin071
	SOC_DOM2_SIN	d1_mdq60		# pin function:  soc_dom2_sin072
	SOC_DOM2_SIN	d1_mdq61		# pin function:  soc_dom2_sin073
	SOC_DOM2_SIN	d1_mdq62		# pin function:  soc_dom2_sin074
	SOC_DOM2_SIN	d1_mdq63		# pin function:  soc_dom2_sin075
	SOC_DOM2_SIN	d1_mecc0		# pin function:  soc_dom2_sin076
	SOC_DOM2_SIN	d1_mecc1		# pin function:  soc_dom2_sin077
	SOC_DOM2_SIN	d1_mecc2		# pin function:  soc_dom2_sin078
	SOC_DOM2_SIN	d1_mecc3		# pin function:  soc_dom2_sin079
	SOC_DOM2_SIN	d1_mecc4		# pin function:  soc_dom2_sin080
	SOC_DOM2_SIN	d1_mecc5		# pin function:  soc_dom2_sin081
	SOC_DOM2_SIN	d1_mecc6		# pin function:  soc_dom2_sin082
	SOC_DOM2_SIN	d1_mecc7		# pin function:  soc_dom2_sin083
	SOC_DOM2_SIN	d1_malert_b		# pin function:  soc_dom2_sin084
	SOC_DOM2_SIN	d1_mpar		# pin function:  soc_dom2_sin085
	SOC_DOM2_SIN	d1_ma17		# pin function:  soc_dom2_sin086
	SOC_DOM2_SIN	d1_mcas_b		# pin function:  soc_dom2_sin087
	SOC_DOM2_SIN	d1_mcs0_b		# pin function:  soc_dom2_sin088
	SOC_DOM2_SIN	d1_mcs1_b		# pin function:  soc_dom2_sin089
	SOC_DOM2_SIN	d1_mcs2_b		# pin function:  soc_dom2_sin090
	SOC_DOM2_SIN	d1_mcs3_b		# pin function:  soc_dom2_sin091
	SOC_DOM2_SIN	d1_mras_b		# pin function:  soc_dom2_sin092
	SOC_DOM2_SIN	d1_mwe_b		# pin function:  soc_dom2_sin093
	SOC_DOM2_SIN	d1_mba0		# pin function:  soc_dom2_sin094
	SOC_DOM2_SIN	d1_mba1		# pin function:  soc_dom2_sin095
	SOC_DOM2_SIN	d1_mbg0		# pin function:  soc_dom2_sin096
	SOC_DOM2_SIN	d1_ma08		# pin function:  soc_dom2_sin097
	SOC_DOM2_SIN	d1_ma09		# pin function:  soc_dom2_sin098
	SOC_DOM2_SIN	d1_ma10		# pin function:  soc_dom2_sin099
	SOC_DOM2_SIN	d1_ma11		# pin function:  soc_dom2_sin100
	SOC_DOM2_SIN	d1_ma12		# pin function:  soc_dom2_sin101
	SOC_DOM2_SIN	d1_ma13		# pin function:  soc_dom2_sin102
	SOC_DOM2_SIN	d1_mbg1		# pin function:  soc_dom2_sin103
	SOC_DOM2_SIN	d1_mact_b		# pin function:  soc_dom2_sin104
	SOC_DOM2_SIN	d1_ma00		# pin function:  soc_dom2_sin105
	SOC_DOM2_SIN	d1_ma01		# pin function:  soc_dom2_sin106
	SOC_DOM2_SIN	d1_ma02		# pin function:  soc_dom2_sin107
	SOC_DOM2_SIN	d1_ma03		# pin function:  soc_dom2_sin108
	SOC_DOM2_SIN	d1_ma04		# pin function:  soc_dom2_sin109
	SOC_DOM2_SIN	d1_ma05		# pin function:  soc_dom2_sin110
	SOC_DOM2_SIN	d1_ma06		# pin function:  soc_dom2_sin111
	SOC_DOM2_SIN	d1_ma07		# pin function:  soc_dom2_sin112
	SOC_DOM2_SIN	d1_mcke0		# pin function:  soc_dom2_sin113
	SOC_DOM2_SIN	d1_mcke1		# pin function:  soc_dom2_sin114
	SOC_DOM2_SIN	d1_mcke2		# pin function:  soc_dom2_sin115
	SOC_DOM2_SIN	d1_mcke3		# pin function:  soc_dom2_sin116
	SOC_DOM2_SIN	d1_modt0		# pin function:  soc_dom2_sin117
	SOC_DOM2_SIN	d1_modt1		# pin function:  soc_dom2_sin118
	SOC_DOM2_SIN	d1_modt2		# pin function:  soc_dom2_sin119
	SOC_DOM2_SIN	d1_modt3		# pin function:  soc_dom2_sin120
	SOC_DOM2_SIN	d2_mdq00		# pin function:  soc_dom2_sin121
	SOC_DOM2_SIN	d2_mdq01		# pin function:  soc_dom2_sin122
	SOC_DOM2_SIN	d2_mdq02		# pin function:  soc_dom2_sin123
	SOC_DOM2_SIN	d2_mdq03		# pin function:  soc_dom2_sin124
	SOC_DOM2_SIN	d2_mdq04		# pin function:  soc_dom2_sin125
	SOC_DOM2_SIN	d2_mdq05		# pin function:  soc_dom2_sin126
	SOC_DOM2_SIN	d2_mdq06		# pin function:  soc_dom2_sin127
	SOC_DOM2_SIN	d2_mdq07		# pin function:  soc_dom2_sin128
	SOC_DOM2_SIN	d2_mdq08		# pin function:  soc_dom2_sin129
	SOC_DOM2_SIN	d2_mdq09		# pin function:  soc_dom2_sin130
	SOC_DOM2_SIN	d2_mdq10		# pin function:  soc_dom2_sin131
	SOC_DOM2_SIN	d2_mdq11		# pin function:  soc_dom2_sin132
	SOC_DOM2_SIN	d2_mdq12		# pin function:  soc_dom2_sin133
	SOC_DOM2_SIN	d2_mdq13		# pin function:  soc_dom2_sin134
	SOC_DOM2_SIN	d2_mdq14		# pin function:  soc_dom2_sin135
	SOC_DOM2_SIN	d2_mdq15		# pin function:  soc_dom2_sin136
	SOC_DOM2_SIN	d2_mdq16		# pin function:  soc_dom2_sin137
	SOC_DOM2_SIN	d2_mdq17		# pin function:  soc_dom2_sin138
	SOC_DOM2_SIN	d2_mdq18		# pin function:  soc_dom2_sin139
	SOC_DOM2_SIN	d2_mdq19		# pin function:  soc_dom2_sin140
	SOC_DOM2_SIN	d2_mdq20		# pin function:  soc_dom2_sin141
	SOC_DOM2_SIN	d2_mdq21		# pin function:  soc_dom2_sin142
	SOC_DOM2_SIN	d2_mdq22		# pin function:  soc_dom2_sin143
	SOC_DOM2_SIN	d2_mdq23		# pin function:  soc_dom2_sin144
	SOC_DOM2_SIN	d2_mdq24		# pin function:  soc_dom2_sin145
	SOC_DOM2_SIN	d2_mdq25		# pin function:  soc_dom2_sin146
	SOC_DOM2_SIN	d2_mdq26		# pin function:  soc_dom2_sin147
	SOC_DOM2_SIN	d2_mdq27		# pin function:  soc_dom2_sin148
	SOC_DOM2_SIN	d2_mdq28		# pin function:  soc_dom2_sin149
	SOC_DOM2_SIN	d2_mdq29		# pin function:  soc_dom2_sin150
	SOC_DOM2_SIN	d2_mdq30		# pin function:  soc_dom2_sin151
	SOC_DOM2_SIN	d2_mdq31		# pin function:  soc_dom2_sin152
	SOC_DOM2_SIN	d2_mdq32		# pin function:  soc_dom2_sin153
	SOC_DOM2_SIN	d2_mdq33		# pin function:  soc_dom2_sin154
	SOC_DOM2_SIN	d2_mdq34		# pin function:  soc_dom2_sin155
	SOC_DOM2_SIN	d2_mdq35		# pin function:  soc_dom2_sin156
	SOC_DOM2_SIN	d2_mdq36		# pin function:  soc_dom2_sin157
	SOC_DOM2_SIN	d2_mdq37		# pin function:  soc_dom2_sin158
	SOC_DOM2_SIN	d2_mdq38		# pin function:  soc_dom2_sin159
	SOC_DOM2_SIN	d2_mdq39		# pin function:  soc_dom2_sin160
	SOC_DOM2_SIN	d2_mdq40		# pin function:  soc_dom2_sin161
	SOC_DOM2_SIN	d2_mdq41		# pin function:  soc_dom2_sin162
	SOC_DOM2_SIN	d2_mdq42		# pin function:  soc_dom2_sin163
	SOC_DOM2_SIN	d2_mdq43		# pin function:  soc_dom2_sin164
	SOC_DOM2_SIN	d2_mdq44		# pin function:  soc_dom2_sin165
	SOC_DOM2_SIN	d2_mdq45		# pin function:  soc_dom2_sin166
	SOC_DOM2_SIN	d2_mdq46		# pin function:  soc_dom2_sin167
	SOC_DOM2_SIN	d2_mdq47		# pin function:  soc_dom2_sin168
	SOC_DOM2_SIN	d2_mdq48		# pin function:  soc_dom2_sin169
	SOC_DOM2_SIN	d2_mdq49		# pin function:  soc_dom2_sin170
	SOC_DOM2_SIN	d2_mdq50		# pin function:  soc_dom2_sin171
	SOC_DOM2_SIN	d2_mdq51		# pin function:  soc_dom2_sin172
	SOC_DOM2_SIN	d2_mdq52		# pin function:  soc_dom2_sin173
	SOC_DOM2_SIN	d2_mdq53		# pin function:  soc_dom2_sin174
	SOC_DOM2_SIN	d2_mdq54		# pin function:  soc_dom2_sin175
	SOC_DOM2_SIN	d2_mdq55		# pin function:  soc_dom2_sin176
	SOC_DOM2_SIN	d2_mdq56		# pin function:  soc_dom2_sin177
	SOC_DOM2_SIN	d2_mdq57		# pin function:  soc_dom2_sin178
	SOC_DOM2_SIN	d2_mdq58		# pin function:  soc_dom2_sin179
	SOC_DOM2_SIN	d2_mdq59		# pin function:  soc_dom2_sin180
	SOC_DOM2_SIN	d2_mdq60		# pin function:  soc_dom2_sin181
	SOC_DOM2_SIN	d2_mdq61		# pin function:  soc_dom2_sin182
	SOC_DOM2_SIN	d2_mdq62		# pin function:  soc_dom2_sin183
	SOC_DOM2_SIN	d2_mdq63		# pin function:  soc_dom2_sin184
	SOC_DOM2_SIN	d2_mecc0		# pin function:  soc_dom2_sin185
	SOC_DOM2_SIN	d2_mecc1		# pin function:  soc_dom2_sin186
	SOC_DOM2_SIN	d2_mecc2		# pin function:  soc_dom2_sin187
	SOC_DOM2_SIN	d2_mecc3		# pin function:  soc_dom2_sin188
	SOC_DOM2_SIN	d2_mecc4		# pin function:  soc_dom2_sin189
	SOC_DOM2_SIN	d2_mecc5		# pin function:  soc_dom2_sin190
	SOC_DOM2_SIN	d2_mecc6		# pin function:  soc_dom2_sin191
	SOC_DOM2_SIN	d2_mecc7		# pin function:  soc_dom2_sin192
	SOC_DOM2_SIN	d2_malert_b		# pin function:  soc_dom2_sin193
	SOC_DOM2_SIN	d2_mpar		# pin function:  soc_dom2_sin194
	SOC_DOM2_SIN	d2_ma17		# pin function:  soc_dom2_sin195
	SOC_DOM2_SIN	d2_mcas_b		# pin function:  soc_dom2_sin196
	SOC_DOM2_SIN	d2_mcs0_b		# pin function:  soc_dom2_sin197
	SOC_DOM2_SIN	d2_mcs1_b		# pin function:  soc_dom2_sin198
	SOC_DOM2_SIN	d2_mcs2_b		# pin function:  soc_dom2_sin199
	SOC_DOM2_SIN	d2_mcs3_b		# pin function:  soc_dom2_sin200
	SOC_DOM2_SIN	d2_mras_b		# pin function:  soc_dom2_sin201
	SOC_DOM2_SIN	d2_mwe_b		# pin function:  soc_dom2_sin202
	SOC_DOM2_SIN	d2_mba0		# pin function:  soc_dom2_sin203
	SOC_DOM2_SIN	d2_mba1		# pin function:  soc_dom2_sin204
	SOC_DOM2_SIN	d2_mbg0		# pin function:  soc_dom2_sin205
	SOC_DOM2_SIN	d2_ma08		# pin function:  soc_dom2_sin206
	SOC_DOM2_SIN	d2_ma09		# pin function:  soc_dom2_sin207
	SOC_DOM2_SIN	d2_ma10		# pin function:  soc_dom2_sin208
	SOC_DOM2_SIN	d2_ma11		# pin function:  soc_dom2_sin209
	SOC_DOM2_SIN	d2_ma12		# pin function:  soc_dom2_sin210
	SOC_DOM2_SIN	d2_ma13		# pin function:  soc_dom2_sin211
	SOC_DOM2_SIN	d2_mbg1		# pin function:  soc_dom2_sin212
	SOC_DOM2_SIN	d2_mact_b		# pin function:  soc_dom2_sin213
	SOC_DOM2_SIN	d2_ma00		# pin function:  soc_dom2_sin214
	SOC_DOM2_SIN	d2_ma01		# pin function:  soc_dom2_sin215
	SOC_DOM2_SIN	d2_ma02		# pin function:  soc_dom2_sin216
	SOC_DOM2_SIN	d2_ma03		# pin function:  soc_dom2_sin217
	SOC_DOM2_SIN	d2_ma04		# pin function:  soc_dom2_sin218
	SOC_DOM2_SIN	d2_ma05		# pin function:  soc_dom2_sin219
	SOC_DOM2_SIN	d2_ma06		# pin function:  soc_dom2_sin220
	SOC_DOM2_SIN	d2_ma07		# pin function:  soc_dom2_sin221
	SOC_DOM2_SIN	d2_mcke0		# pin function:  soc_dom2_sin222
	SOC_DOM2_SIN	d2_mcke1		# pin function:  soc_dom2_sin223
	SOC_DOM2_SIN	d2_mcke2		# pin function:  soc_dom2_sin224
	SOC_DOM2_SIN	d2_mcke3		# pin function:  soc_dom2_sin225
	SOC_DOM2_SIN	d2_modt0		# pin function:  soc_dom2_sin226
	SOC_DOM2_SIN	d2_modt1		# pin function:  soc_dom2_sin227
	SOC_DOM2_SIN	d2_modt2		# pin function:  soc_dom2_sin228
	SOC_DOM2_SIN	d2_modt3		# pin function:  soc_dom2_sin229
	SOC_DOM2_SIN	ifc_ad07		# pin function:  soc_dom2_sin230
	SOC_DOM2_SIN	ifc_ad06		# pin function:  soc_dom2_sin231
	SOC_DOM2_SIN	ifc_ad05		# pin function:  soc_dom2_sin232
	SOC_DOM2_SIN	ifc_ad04		# pin function:  soc_dom2_sin233
	SOC_DOM2_SIN	ifc_ad03		# pin function:  soc_dom2_sin234
	SOC_DOM2_SIN	ifc_ad02		# pin function:  soc_dom2_sin235
	SOC_DOM2_SIN	ifc_ad01		# pin function:  soc_dom2_sin236
	SOC_DOM2_SIN	ifc_ad00		# pin function:  soc_dom2_sin237
	SOC_DOM2_SIN	ifc_ad15		# pin function:  soc_dom2_sin238
	SOC_DOM2_SIN	ifc_ad14		# pin function:  soc_dom2_sin239
	SOC_DOM2_SIN	ifc_ad13		# pin function:  soc_dom2_sin240
	SOC_DOM2_SIN	ifc_ad12		# pin function:  soc_dom2_sin241
	SOC_DOM2_SIN	ifc_ad11		# pin function:  soc_dom2_sin242
	SOC_DOM2_SIN	ifc_ad10		# pin function:  soc_dom2_sin243
	SOC_DOM2_SIN	ifc_ad09		# pin function:  soc_dom2_sin244
	SOC_DOM2_SIN	ifc_ad08		# pin function:  soc_dom2_sin245
	SOC_DOM2_SIN	ifc_a00		# pin function:  soc_dom2_sin246
	SOC_DOM2_SIN	ifc_a01		# pin function:  soc_dom2_sin247
	SOC_DOM2_SIN	ifc_a02		# pin function:  soc_dom2_sin248
	SOC_DOM2_SIN	ifc_a03		# pin function:  soc_dom2_sin249
	SOC_DOM2_SIN	ifc_a04		# pin function:  soc_dom2_sin250
	SOC_DOM2_SIN	ifc_a05		# pin function:  soc_dom2_sin251
	SOC_DOM2_SIN	ifc_a06		# pin function:  soc_dom2_sin252
	SOC_DOM2_SIN	ifc_a07		# pin function:  soc_dom2_sin253
	SOC_DOM2_SIN	ifc_a08		# pin function:  soc_dom2_sin254
	SOC_DOM2_SIN	ifc_a09		# pin function:  soc_dom2_sin255
	SOC_DOM2_SIN	ifc_a10		# pin function:  soc_dom2_sin256
	SOC_DOM2_SIN	ifc_a11		# pin function:  soc_dom2_sin257
